tweet_id,Count
[971681712357957632],24
[971681848827891713],40
[971682002503065600],43
[971682070903840768],20
[971682156413050880],42
[971682275028099072],23
[971682310742458368],46
[971682311459684352],16
[971682464266567680],40
[971682617752928261],39
[971682638066061312],15
[971682773772599296],38
[971682914537693185],35
[971682921722601472],28
[971682927976181765],41
[971682980191186944],25
[971683202950746112],25
[971683209124700161],38
[971683236161073152],40
[971683385331601408],24
[971683389815193601],44
[971683524095938560],28
[971683543704223749],44
[971683626994864129],20
[971683697152831489],40
[971683824953413633],27
[971683851037696006],39
[971683860202360832],29
[971684005354467329],37
[971684093787361280],19
[971684159201599489],41
[971684313530998785],39
[971684419357626368],23
[971684467117993985],45
[971684471098535936],20
[971684553860571136],39
[971684621174779904],40
[971684795737616384],27
[971684928965365761],42
[971684957033656320],32
[971685016546799617],17
[971685082883936256],49
[971685177628987392],22
[971685181135446017],23
[971685237120888832],39
[971685544970264577],41
[971685663534931968],22
[971685698699804672],43
[971685725325447170],18
[971685852337250304],44
[971685855613120512],22
[971685893944651776],24
[971685945857708032],17
[971686205585838081],28
[971686212791623680],19
[971686233654018048],24
[971686301060747265],35
[971686313609998336],43
[971686320832528385],20
[971686373026545665],25
[971686437430145024],17
[971686467796844544],44
[971686512688615424],24
[971686596507418624],24
[971686669559779328],32
[971686729584467968],29
[971686776954765314],42
[971686852288753664],22
[971686966805741568],25
[971687032052436992],21
[971687033495347200],30
[971687084342755328],41
[971687098657968128],31
[971687138453524480],22
[971687160830046208],24
[971687218493444096],35
[971687392724709376],40
[971687419488608256],26
[971687504356237313],28
[971687617833197568],14
[971687685441155072],23
[971687721621049344],23
[971687854144241664],44
[971687904731914240],24
[971688007748091904],41
[971688161679216641],38
[971688469574557697],40
[971688623195045888],39
[971688759484911616],24
[971688776928915456],46
[971689084300050437],37
[971689238256222208],42
[971689282376146944],26
[971689374881497090],38
[971689699860365312],44
[971689731036622849],20
[971690007168602113],39
[971690024851865600],29
[971690160919203840],38
[971690253571579904],30
[971690314988752896],44
[971690406541799424],31
[971690470739927040],37
[971690618153066496],17
[971690774084685824],14
[971690800248696838],34
[971690822008758272],30
[971690932234940416],38
[971691086102999040],44
[971691123776385025],14
[971691214297640961],33
[971691239794868225],41
[971691254814822400],20
[971691296757776385],36
[971691393532882945],45
[971691403544793090],23
[971691701243805696],42
[971691749256187905],16
[971691854948286464],43
[971692008715689984],38
[971692074004303872],24
[971692372571680768],19
[971692470332358656],41
[971692624129044480],40
[971692674477707264],24
[971692774876745729],27
[971692920297476097],35
[971692931768725505],37
[971693005454434304],28
[971693236711559169],16
[971693240402374656],45
[971693449534558209],22
[971693536612511744],21
[971693547949735936],43
[971693702249816064],41
[971693855983550465],42
[971694009520304129],44
[971694162960527360],48
[971694192811442176],32
[971694547276320779],22
[971694548547198977],22
[971694548979273730],22
[971694549675511809],22
[971694553802657792],22
[971694564875517952],35
[971694603148648448],22
[971694626099703808],42
[971694703124140032],26
[971694889980358656],16
[971695087640985600],43
[971695241571966978],39
[971695395347734528],42
[971695506874277888],18
[971695549664514053],41
[971695622054084608],28
[971695687556624384],35
[971695703721312259],45
[971695790891683840],31
[971695821258444800],24
[971695858445115394],45
[971695929618259969],16
[971696011176329216],42
[971696165229027328],41
[971696370598981632],35
[971696400827322368],28
[971696472843415553],42
[971696780734742528],37
[971696935156383744],45
[971696991917850624],22
[971697012453371904],22
[971697080602374144],27
[971697088789594112],44
[971697151058284545],19
[971697182880555008],21
[971697396936683520],42
[971697550573973504],38
[971697704857362433],42
[971697741347917824],28
[971697826995539968],31
[971697858788311040],38
[971698167770005504],42
[971698321583517696],37
[971698336486051840],47
[971698459408568320],36
[971698475321630721],42
[971698485882949632],34
[971698709099511809],24
[971698937366159360],40
[971699091414503425],47
[971699122313940992],25
[971699159978921984],19
[971699219760336896],22
[971699245039300608],37
[971699398655623168],39
[971699410311831558],15
[971699553731690498],39
[971699706664427522],37
[971699767683067909],27
[971699774192791552],20
[971699920901230593],32
[971700000647348226],35
[971700091495923712],15
[971700287999283200],25
[971700601125031937],21
[971700602504929280],30
[971700630657024002],39
[971700709153497088],21
[971700709589692422],19
[971700756687433728],32
[971700784671813632],41
[971700814862536704],23
[971700938527318016],37
[971700945418559488],26
[971701024464560130],52
[971701092449902592],37
[971701127107563522],33
[971701246212980736],41
[971701306720182272],25
[971701495703003136],21
[971701629983641602],33
[971701707523604487],45
[971701861303574528],40
[971701955591573504],15
[971713865976369152],25
[971714158566797312],15
[971714183459848192],42
[971714186526056448],26
[971714188354707461],37
[971714337323737089],40
[971714375097741312],32
[971714421675393024],25
[971714460179226625],35
[971714644866822144],42
[971714678790479872],19
[971714952493899778],49
[971714972723089409],25
[971715210770878467],17
[971715260213153792],39
[971715354920607745],16
[971715414534234112],41
[971715434637660160],41
[971715568943312897],40
[971715633833537536],24
[971715722672979969],42
[971715940634243072],17
[971716008321822720],20
[971716125900922880],19
[971716184318951425],39
[971716338077990914],42
[971716437059371008],34
[971716509797142528],19
[971716524003201025],22
[971716732585988101],33
[971716782556876800],13
[971716799128416257],45
[971716953185255424],39
[971717106721935360],38
[971717166117646336],24
[971717272564887554],33
[971717274473152518],23
[971717296791187456],17
[971717301857865728],25
[971717357260492800],20
[971717416060252160],40
[971717491494879233],30
[971717569601191937],43
[971717577167777792],25
[971717717857366016],22
[971717723280457728],39
[971717737754935297],21
[971717876703936512],44
[971718184771379200],42
[971718222604062720],17
[971718295433998337],31
[971718458323931136],13
[971718492255789057],46
[971718533079027712],25
[971718623977988096],21
[971718645989584898],38
[971718799668920320],40
[971718947606286337],17
[971719011531657217],21
[971719040245870592],23
[971719073775128576],33
[971719075591348224],28
[971719146332442624],23
[971719260757114881],42
[971719295972642817],28
[971719301664329728],28
[971719302146650112],14
[971719414579060736],42
[971719463186976773],21
[971719568182792193],40
[971719721799237632],45
[971719767835934722],23
[971719844545560579],30
[971719875402985473],39
[971720029094912001],39
[971720336587681792],41
[971720364878389248],22
[971720490141151232],38
[971720643883368448],41
[971720750670336001],20
[971720790352818177],14
[971720797520740352],37
[971720804898664448],23
[971720958498230272],17
[971721092346843136],33
[971721105466580992],41
[971721150505144325],15
[971721193396035585],32
[971721366922776577],19
[971721399592157184],26
[971721415022882816],38
[971721568899362816],43
[971721723060998144],37
[971721877012934656],38
[971722030788755456],39
[971722074745163776],36
[971722145242984448],20
[971722148053180417],21
[971722185147432960],44
[971722187056050176],27
[971722251610574850],20
[971722338973630464],36
[971722380606365697],30
[971722605995708416],16
[971722646562852871],41
[971722756185346048],15
[971722800703586304],34
[971722832769179653],31
[971722936951349248],18
[971722955066564608],40
[971723109047791616],42
[971723126387036161],39
[971723129713180673],41
[971723263322734592],40
[971723311179743232],28
[971723417148833792],41
[971723494772957185],18
[971723571100659714],40
[971723834780012544],18
[971723862915371009],25
[971723879226818560],41
[971724164242530304],21
[971724246845190144],18
[971724340730327041],43
[971724588525735937],17
[971724801977982976],42
[971724861415608321],25
[971724955690905602],41
[971725016038592512],16
[971725111450415105],37
[971725129163173888],21
[971725265163370496],43
[971725419014602754],36
[971725432151334912],41
[971725474039726080],27
[971725562535432192],25
[971725572802953222],45
[971725665929187328],16
[971725722619383808],23
[971725726616469504],43
[971725830073278464],28
[971725854165389313],25
[971726002287271936],28
[971726004761890817],25
[971726033954127872],39
[971726187591446529],42
[971726203014041600],22
[971726274594070529],24
[971726305438740482],27
[971726317292019712],14
[971726341564321798],45
[971726363748073472],22
[971726455234334720],38
[971726495415648256],39
[971726526780706817],19
[971726649258532869],40
[971726740870410240],37
[971726761301028864],19
[971726803432652801],39
[971726919623323648],19
[971726957061685248],41
[971727006143582209],31
[971727093057904640],17
[971727111026196480],37
[971727158673592320],28
[971727186821435393],26
[971727264881627138],39
[971727380925607936],29
[971727572449939456],40
[971727629748490240],18
[971727726179569664],41
[971727922401763328],25
[971728033647280128],47
[971728046708396032],18
[971728263365189638],24
[971728310429454341],19
[971728317949788160],21
[971728341182029824],40
[971728495486234626],44
[971728514641690625],33
[971728605385494528],23
[971728697316335617],21
[971728803645935616],42
[971728959372066818],39
[971729113118425088],46
[971729266625822720],45
[971729293045829632],16
[971729365275987969],30
[971729487531532288],29
[971729543806545923],20
[971729574429048832],40
[971729728204713984],38
[971729831539986432],13
[971729840519950337],19
[971729854642110464],21
[971729882077052930],35
[971729890033750017],28
[971729951597776896],19
[971730035701764098],43
[971730189242703873],41
[971730342703906816],40
[971730361435770880],23
[971730495183695872],28
[971730668391628801],22
[971730837501722624],43
[971731266851684354],40
[971731420782608386],42
[971731486549397504],16
[971731541398138881],18
[971731958651764737],18
[971732036917510144],41
[971732190722646017],40
[971732268405334017],20
[971732493928890368],23
[971732652356022272],40
[971732728373800962],30
[971732807612473344],41
[971732829804605445],26
[971732890513002496],24
[971732961279094785],42
[971733033396178944],14
[971733037041045505],14
[971733040077688832],14
[971733072931631104],23
[971733113486364672],19
[971733115520524288],41
[971733269065564160],41
[971733435659124736],20
[971733470673297408],33
[971733576860381184],44
[971733730615111680],42
[971733808109072384],24
[971733915583971328],25
[971733942452805633],18
[971733946965872640],23
[971734039177539584],82
[971734056210718720],21
[971734193276313602],36
[971734227938172928],28
[971734273429405696],23
[971734326281990145],29
[971734347161198592],43
[971734358829694976],31
[971734654834257923],42
[971734662619025408],38
[971734669342511104],24
[971734808861659137],42
[971734962704547845],41
[971735033923948544],18
[971735068690518016],18
[971735269870264320],42
[971735299788328960],14
[971735423918604288],42
[971735577379856385],33
